sma,rsi,sto,target
256.1792857142857,33.91304347826194,0.0,0
256.16285714285715,38.834951456310726,2.0833333333313595,0
256.1428571428572,35.714285714285296,83.33333333332544,0
256.1375,45.16129032257828,64.58333333331952,0
256.12607142857144,40.69767441860396,29.16666666666272,0
256.12,45.4545454545438,60.4166666666568,0
256.1221428571428,51.42857142857004,100.0,0
256.12571428571425,52.380952380950056,100.0,0
256.1328571428571,54.901960784314376,100.0,0
256.1507142857143,62.37623762376109,100.0,0
256.1585714285714,54.78260869565239,55.5555555555503,0
256.1507142857143,44.954128440366496,33.33333333333333,0
256.15142857142854,50.51546391752529,5.555555555550292,0
256.1485714285714,48.03921568627492,0.0,0
256.1485714285714,50.0,9.999999999997868,0
256.1467857142857,48.82629107981328,6.250000000001332,0
256.12107142857144,32.35294117647149,0.0,0
256.0985714285714,33.84615384615532,0.0,0
256.07928571428573,35.483870967743016,0.0,0
256.05071428571426,28.02197802197988,0.0,0
256.0307142857143,36.40776699029298,39.83739837398389,0
256.01,35.784313725492524,39.83739837398389,0
255.99,36.40776699028947,43.08943089430608,0
255.95642857142855,28.24074074073917,31.868131868128984,0
255.93142857142857,31.770833333332703,27.99999999999727,0
255.8957142857143,27.4774774774766,0.0,0
255.88357142857143,43.14516129032266,58.97435897435841,0
255.86428571428573,39.92537313432757,17.948717948716826,0
255.84857142857143,42.0863309352516,41.02564102564158,0
255.83678571428567,44.169611307419615,51.28205128205016,0
255.84321428571428,53.26086956521759,79.48717948718284,0
255.83464285714288,46.226415094339416,25.64102564102508,0
255.8567857142857,57.98969072164955,100.0,0
255.8821428571429,59.36675461741481,97.95918367347129,0
255.8892857142857,53.01204819277002,95.91836734693096,0
255.90357142857144,55.68181818181771,100.0,0
255.92071428571427,56.66666666666666,100.0,0
255.9392857142857,57.30337078651624,84.1269841269804,0
255.95328571428573,55.31453362255936,67.61904761904616,0
255.98042857142855,61.44578313252942,55.35714285714304,0
256.0004285714286,58.9743589743585,78.57142857142784,0
256.0354285714285,66.89655172413705,86.79245283018999,0
256.0543571428572,58.86287625418057,61.32075471698422,0
256.0765,60.06493506493464,77.35849056603693,0
256.09007142857143,56.597222222221895,75.47169811320846,0
256.1222142857143,67.57812499999986,68.00000000000637,0
256.13578571428576,59.313725490195615,100.0,0
256.16150000000005,65.38461538461333,100.0,0
256.18364285714284,62.70491803278728,86.95652173912936,0
256.2057857142857,62.70491803278728,100.0,0
256.22864285714286,63.00813008130094,100.0,0
256.25564285714285,66.12627986348426,92.63157894737304,0
256.2930714285714,73.60360360360578,100.0,0
256.3302142857143,73.33931777378903,90.4761904761879,0
256.36164285714284,71.27659574468208,100.0,0
256.3787857142857,60.58201058201191,71.42857142857451,0
256.4177142857143,73.31052181351669,100.0,0
256.4234285714286,52.73224043715813,19.14893617020865,0
256.43664285714283,55.97159457714693,32.14285714285811,0
256.44235714285713,52.5740025740022,10.526315789479195,0
256.4480714285714,52.5740025740022,44.73684210526788,0
256.4259285714286,40.45566502463028,0.0,0
256.42235714285715,48.58276643991059,45.45454545455602,0
256.40664285714286,43.65628604382865,29.545454545453666,0
256.3795,39.16761687571291,9.090909090913788,0
256.35607142857145,40.47619047618977,11.363636363639005,0
256.3232142857143,37.00564971751498,0.0,0
256.2889285714286,36.59217877095095,0.0,0
256.2667857142857,42.09183673469373,39.99999999999793,0
256.2475,42.96874999999905,19.9999999999938,0
256.22464285714284,41.443850267380135,67.64705882352303,0
256.22535714285715,50.32467532467687,52.94117647059413,0
256.20214285714286,40.35608308605308,0.0,0
256.2057142857143,51.28205128205155,80.00000000000426,0
256.18928571428575,44.16243654822314,45.94594594593847,0
256.195,52.19780219780319,67.56756756756923,0
256.1664285714286,39.47368421052592,0.0,0
256.1478571428571,43.15789473684247,19.99999999999675,0
256.13928571428573,46.7741935483871,34.28571428571336,0
256.13142857142856,47.05882352941151,39.9999999999935,0
256.12071428571426,46.07329842931934,2.8571428571481934,0
256.11499999999995,47.82608695652147,2.8571428571481934,0
256.10285714285715,45.14285714285685,39.9999999999935,0
256.1014285714286,49.40476190476247,51.42857142857004,0
256.0957142857143,47.53086419753145,68.57142857142672,0
256.0792857142857,43.5028248587569,11.428571428576532,0
256.0764285714286,48.73417721519018,0.0,0
256.05071428571426,35.71428571428572,0.0,0
256.02142857142854,34.35114503816918,0.0,0
255.9942857142857,35.82089552238661,24.44444444444177,0
255.99214285714285,48.672566371681256,39.99999999999621,0
255.97857142857143,41.73913043478317,20.000000000001265,0
255.9642857142857,41.22807017543812,28.88888888888861,0
255.9442857142857,38.13559322033907,15.555555555554433,0
255.935,43.92523364485967,20.000000000001265,0
255.91357142857143,37.90322580645069,0.0,0
255.89357142857145,38.888888888889895,28.30188679245384,0
255.86821428571423,35.856573705179315,21.69811320754884,0
255.8403571428572,34.01639344262313,42.42424242424529,0
255.8317857142857,44.49541284403636,75.00000000000254,0
255.81964285714284,42.54385964912308,39.285714285719,0
255.81535714285715,47.5999999999998,84.61538461538713,0
255.84821428571428,66.78832116788311,100.0,0
255.86750000000004,60.07462686567243,85.18518518518792,0
255.88821428571427,60.66176470588263,100.0,0
255.91392857142856,63.95348837209316,96.36363636363956,0
255.93071428571423,58.80149812734184,80.90909090909734,0
255.94642857142856,58.14814814814726,67.27272727272502,0
255.9612857142857,57.77279521674138,68.72727272727747,0
255.9927142857143,67.88617886178983,75.00000000000807,0
256.0184285714286,65.65217391304438,90.90909090909854,0
256.0637857142857,73.43173431734407,100.0,0
256.10164285714285,68.79432624113345,87.49999999999389,0
256.14307142857143,69.86301369862909,100.0,0
256.19235714285713,75.18248175182309,100.0,0
256.2345,73.22834645669242,100.0,0
256.2509285714286,61.6161616161611,90.90909090908738,0
256.2759285714286,68.42105263157706,100.0,0
256.2945,65.11627906976699,100.0,0
256.3102142857143,62.22222222222096,86.36363636363754,0
256.33342857142856,69.46107784430588,90.90909090908738,0
256.3712857142857,79.77528089887281,100.0,0
256.40214285714285,72.22222222222092,80.43478260870022,0
256.4328571428572,72.16494845360505,92.30769230768446,0
256.46214285714285,71.57894736841834,100.0,0
256.4742857142857,61.971830985912,100.0,0
256.48214285714283,57.1428571428582,17.64705882351761,0
256.49,57.1428571428582,88.23529411765493,0
256.49857142857144,57.69230769230825,100.0,0
256.51000000000005,59.756097560974425,100.0,0
256.5057142857143,47.11538461538425,0.0,0
256.4892857142857,39.82300884955565,0.0,0
256.48357142857145,46.87499999999805,38.461538461533976,0
256.48214285714283,49.18032786885078,38.461538461533976,0
256.485,51.5625000000009,58.97435897436571,0
256.4742857142857,43.80165289256253,43.5897435897492,0
256.46,42.06349206349021,7.692307692300965,0
256.4407142857143,38.84297520661266,5.128205128200643,0
256.4221428571429,39.34426229508257,20.512820512817147,0
256.3907142857143,34.28571428571475,0.0,0
256.3742857142857,41.35338345864619,14.285714285712627,0
256.345,33.85826771653494,2.0408163265287182,0
256.305,29.71014492753692,0.0,0
256.2687142857143,32.262569832403784,22.66666666667155,0
256.258,44.09448818897772,44.444444444450056,0
256.25514285714286,48.27586206896484,39.99999999999747,0
256.2401428571428,39.80582524272086,35.555555555557525,0
256.2322857142857,45.13274336283173,57.77777777776992,0
256.2115714285714,37.39130434782557,41.0256410256429,0
256.20728571428566,47.61904761904762,100.0,0
256.21585714285715,55.172413793103786,100.0,0
256.2251428571429,55.65217391304339,100.0,0
256.2301428571428,53.21100917431169,100.0,0
256.25442857142855,67.00000000000159,100.0,0
256.2737142857143,64.51612903226004,100.0,0
256.2958571428572,67.41573033707793,95.65217391303544,0
256.3294285714286,79.74683544303679,100.0,0
256.35571428571427,76.74418604650951,100.0,0
256.3807142857143,76.11940298507146,100.0,0
256.39214285714286,59.30232558139727,46.15384615384952,0
256.4107142857143,64.13043478260883,66.66666666666666,0
256.4321428571428,65.62500000000092,100.0,0
256.4607142857143,73.25581395348668,100.0,0
256.4764285714286,65.71428571428386,95.45454545454898,0
256.4892857142857,63.63636363636363,95.45454545454898,0
256.5042857142857,65.21739130434926,100.0,0
256.525,68.83116883116921,100.0,0
256.53785714285715,62.85714285714354,93.75000000000556,0
256.56071428571425,69.04761904761921,100.0,0
256.58142857142855,66.66666666666885,88.636363636361,0
256.61,70.40816326530695,100.0,0
256.63214285714287,64.48598130841296,83.01886792453215,0
256.6564285714286,65.45454545454818,100.0,0
256.69428571428574,79.12087912087864,95.74468085105585,0
256.73071428571427,78.65168539325836,100.0,0
256.76642857142855,78.40909090909105,100.0,0
256.8128571428571,81.55339805825318,100.0,0
256.87857142857143,85.93749999999979,100.0,0
256.9485714285714,86.56716417910428,100.0,0
257.0142857142857,84.32835820895288,96.62921348314268,0
257.07428571428574,83.33333333333108,96.62921348314268,0
257.13571428571424,84.67741935483512,96.24999999999636,0
257.17285714285714,69.99999999999825,71.24999999999814,0
257.21714285714285,73.84615384615277,75.99999999999909,0
257.25142857142856,70.68965517241313,75.99999999999909,0
257.3042857142857,79.83870967741677,98.48484848484992,0
257.34785714285715,76.5217391304295,95.45454545454116,0
257.3985714285714,79.33884297520447,100.0,0
257.42214285714283,61.22448979591632,38.461538461533415,0
257.45714285714286,65.03067484662398,91.891891891884,0
257.45428571428573,48.924731182795256,0.0,0
257.44,44.11764705882461,24.39024390244308,0
257.4214285714285,42.07317073170863,24.39024390244308,0
257.4057142857143,43.20987654321152,26.829268292684617,0
257.3885714285714,42.682926829268965,21.951219512187684,0
257.36785714285713,41.4201183431972,9.756097560980006,0
257.345,40.69767441860592,0.0,0
257.3328571428572,45.45454545454545,33.333333333330174,0
257.3171428571428,44.27083333333317,24.99999999999526,0
257.2723571428572,34.22244589834004,0.0,0
257.2295,34.8024316109439,1.018922852984699,0
257.1837857142857,33.45398138572816,7.153729071532708,0
257.15842857142854,39.23590054578613,1.8264840182649589,0
257.107,24.895397489539235,0.0,0
257.08057142857143,32.9335793357923,0.0,0
257.0462857142857,25.855130784705267,0.0,0
257.0148571428571,28.72340425531792,8.163265306126474,0
256.9934285714286,37.22316865417242,40.42553191489567,0
256.96628571428573,34.84848484848389,21.42857142856466,0
256.9427142857143,36.29568106312066,23.07692307691747,0
256.937,45.97585513078539,28.20512820513269,0
256.90414285714286,26.38603696098643,0.0,0
256.88771428571425,39.58333333333495,69.23076923077429,0
256.88178571428574,45.66353187042725,34.61538461537621,0
256.88392857142856,51.40186915887716,80.76923076922571,0
256.87678571428575,45.53571428571606,46.15384615384952,0
256.86857142857144,44.93392070484588,26.92307692307524,0
256.8642857142857,47.22222222222237,19.230769230774275,0
256.8707142857143,53.84615384615497,65.38461538462379,0
256.8728571428572,51.21951219512072,38.461538461526686,0
256.86785714285713,47.199999999998255,15.38461538460193,0
256.845,36.666666666668085,0.0,0
256.82714285714286,38.9380530973462,0.0,0
256.81071428571425,40.00000000000297,6.666666666679298,0
256.76928571428573,30.1369863013705,0.0,0
256.7578571428572,44.73684210526287,39.34426229508258,0
256.74357142857144,43.243243243244486,62.29508196722029,0
256.7273571428572,42.46848042468649,43.11475409836521,0
256.7023571428571,37.410071942448695,45.61403508772367,0
256.68021428571427,38.51851851852008,36.842105263161045,0
256.6548571428572,37.275985663083695,20.17543859649105,0
256.6291428571429,37.14285714285855,15.789473684214723,0
256.5898571428571,29.62962962963212,4.000000000007731,0
256.5641428571429,37.142857142860045,31.8181818181918,0
256.53414285714285,35.616438356167265,5.26315789474629,0
256.52057142857143,43.62416107382635,39.47368421052986,0
256.49985714285714,40.88050314465607,5.26315789474629,0
256.4812857142857,41.97530864197618,18.42105263158958,0
256.48914285714284,54.13533834586504,24.999999999992102,0
256.4762857142857,42.10526315789474,11.111111111100584,0
256.4627142857143,41.592920353979856,69.95884773661011,0
256.45678571428573,45.9433040078187,66.66666666665087,0
256.4510714285714,46.07843137254695,84.21052631577372,0
256.44964285714286,48.97959183673268,100.0,0
256.45714285714286,55.73770491803401,100.0,0
256.46500000000003,56.043956043957,90.00000000000853,0
256.48214285714283,63.333333333334174,100.0,0
256.50357142857143,65.62499999999889,100.0,0
256.5314285714286,72.4137931034503,92.85714285714866,0
256.54857142857145,65.78947368421368,88.09523809524777,0
256.5785714285714,80.8823529411809,100.0,0
256.605,79.36507936508337,100.0,0
256.6121428571428,56.09756097561246,39.473684210535765,0
256.6271428571428,62.65060240964359,34.61538461539807,0
256.61857142857144,43.33333333333481,0.0,0
256.61785714285713,49.49494949494984,27.027027027021628,0
256.6167857142857,49.246231155779405,25.67567567567132,0
256.61607142857144,49.50000000000034,29.72972972972225,0
256.61892857142857,51.90476190476326,51.351351351358,0
256.6225,52.40384615384431,48.64864864864201,0
256.62392857142856,50.990099009900206,56.75675675675925,0
256.6017857142857,34.18367346938899,16.216216216219124,0
256.59392857142853,45.08928571428463,62.162162162160506,0
256.58964285714285,47.34513274336258,70.27027027027775,0
256.57107142857143,39.430894308943614,29.72972972972225,0
256.55892857142857,43.56060606060785,76.92307692307524,0
256.5596428571429,50.43859649122764,57.69230769230097,0
256.56392857142856,52.52100840336121,100.0,0
256.56678571428574,51.652892561981766,0.0,0
256.57178571428574,52.822580645160606,59.09090909089969,0
256.5842857142857,56.55430711610428,100.0,0
256.6192857142857,64.84848484848328,100.0,0
256.6835714285714,71.84466019417238,100.0,0
256.705,55.63909774436082,41.90476190476124,0
256.7457142857143,59.726962457337365,70.47619047619058,0
256.7778571428572,57.377049180327376,44.76190476190688,0
256.7985714285714,55.01730103806236,45.71428571428695,0
256.825,56.22895622895601,56.19047619047861,0
256.8521428571429,56.418918918918514,42.85714285714131,0
256.86285714285714,52.49169435215901,29.52380952380942,0
256.8864285714285,55.33980582524231,41.90476190476124,0
256.9114285714286,55.62700964630157,54.28571428571305,0
256.95214285714286,59.86159169550147,47.82608695652066,0
256.975,55.55555555555534,26.829268292679547,0
256.99071428571426,53.95683453237353,18.918918918916845,0
256.99357142857144,50.769230769231136,39.189189189191474,0
256.95071428571424,36.72566371681427,32.558139534880034,0
256.95,49.70059880239549,27.90697674418666,0
256.91,32.71604938271663,0.0,0
256.905,47.77070063694305,52.38095238095689,0
256.88571428571424,42.28571428571531,7.142857142863909,0
256.86,39.156626506024224,11.90476190476416,0
256.85571428571427,48.21428571428565,49.99999999999324,0
256.8642857142857,53.79746835443043,59.52380952380727,0
256.85785714285714,47.05882352941264,40.47619047619273,0
256.8442857142857,43.35664335664347,47.61904761904311,0
256.8342857142857,45.27027027027079,59.52380952380727,0
256.82928571428573,47.51773049645419,47.61904761904311,0
256.8235714285714,47.18309859154989,45.23809523809298,0
256.8071428571428,40.94488188976294,70.37037037037427,0
256.79285714285714,41.93548387096789,27.99999999999727,0
256.80071428571426,53.64238410596073,100.0,0
256.815,57.04225352112628,51.5151515151416,0
256.82,52.71317829457333,78.78787878787983,0
256.8514285714285,67.18749999999952,100.0,0
256.87571428571425,62.68656716417733,79.99999999999147,0
256.9064285714286,65.03496503496402,100.0,0
256.9214285714286,56.68789808917087,68.42105263157737,0
256.94821428571424,61.9047619047607,83.33333333333832,0
256.96750000000003,58.33333333333363,70.17543859649805,0
256.98321428571427,57.006369426751725,70.17543859649805,0
257.0132142857143,62.57485029940069,96.4912280701786,0
257.0510714285714,65.05681818181765,100.0,0
257.08892857142854,65.05681818181765,100.0,0
257.12678571428575,65.05681818181765,76.92307692307776,0
257.14964285714285,60.32258064516024,92.30769230768897,0
257.1717857142857,59.93589743589677,51.162790697666736,0
257.1875,57.48299319727748,36.36363636363323,0
257.1903571428571,51.55038759689773,36.36363636363323,0
257.1989285714286,54.95867768595045,19.230769230770072,0
257.18678571428575,41.500000000002046,3.846153846171505,0
257.1925,54.49438202247429,27.99999999999727,0
257.17785714285714,39.80099502487579,0.0,0
257.17785714285714,50.0,34.210526315788684,0
257.1657142857143,43.08943089430808,0.0,0
257.1485714285714,39.65517241379243,19.047619047614536,0
257.1264285714286,35.779816513761034,26.19047619047845,0
257.1028571428571,35.13513513513348,23.68421052630949,0
257.0878571428572,39.39393939393765,23.68421052630949,0
257.0728571428571,39.39393939394114,70.83333333333728,0
257.0678571428571,45.88235294117726,58.33333333332544,0
257.0778571428572,56.60377358490465,100.0,0
257.0807142857143,51.72413793103532,71.4285714285784,0
257.085,52.542372881356016,77.14285714285947,0
257.0935714285714,55.17241379310328,82.85714285715677,0
257.09714285714284,52.29357798165172,82.85714285715677,0
257.1107142857143,59.999999999998806,65.71428571429732,0
257.11499999999995,53.65853658536551,65.71428571429732,0
257.13142857142856,67.69230769230661,55.555555555571935,0
257.14214285714286,63.15789473684263,53.84615384617235,0
257.15214285714285,62.49999999999747,61.538461538473314,0
257.1564285714286,54.687499999999865,23.07692307692476,0
257.16785714285714,60.81081081081154,52.38095238096398,0
257.1664285714286,48.68421052631333,4.761904761900896,0
257.17,53.24675324675382,20.00000000001137,0
257.1567857142857,34.18803418803984,10.714285714313265,0
257.1482142857143,38.461538461540144,0.0,0
257.1382142857143,36.00000000000455,0.0,0
257.13107142857143,40.74074074073996,37.49999999999556,0
257.1196428571429,36.666666666666345,0.0,0
257.1175,47.54098360655524,58.33333333332544,0
257.1125,44.61538461538152,24.99999999997632,0
257.10964285714283,47.05882352941078,50.0,0
257.10607142857145,46.37681159420266,41.666666666674566,0
257.10107142857146,44.7761194029866,41.666666666674566,0
257.1017857142857,50.84745762711766,24.99999999997632,0
257.0932142857143,38.461538461540144,0.0,0
257.0989285714286,57.692307692310216,100.0,0
257.0964285714286,46.84684684684528,24.99999999997158,0
257.1025,56.7999999999965,100.0,0
257.105,52.59259259259397,29.166666666686403,0
257.1075,52.59259259259397,29.166666666686403,0
257.1032142857143,45.38461538461626,0.0,0
257.1057142857143,52.80000000000124,29.166666666686403,0
257.1032142857143,46.84684684685072,29.166666666686403,0
257.0975,43.3333333333368,0.0,0
257.1010714285714,53.42465753424647,94.11764705882943,0
257.10535714285714,54.16666666666568,94.11764705882943,0
257.10607142857145,50.64935064934989,64.70588235294315,0
257.1139285714286,56.62650602409597,100.0,0
257.13464285714286,65.26315789473446,100.0,0
257.14392857142855,57.14285714285536,82.35294117647157,0
257.16285714285715,64.80446927374291,100.0,0
257.1796428571429,63.5838150289006,100.0,0
257.19714285714286,64.32748538011074,81.4814814814716,0
257.2232142857143,68.71794871794256,100.0,0
257.2553571428572,72.72727272726803,100.0,0
257.285,71.72774869109405,100.0,0
257.31464285714287,71.72774869109405,100.0,0
257.35035714285715,78.73563218390413,100.0,0
257.3746428571429,73.94366197182607,100.0,0
257.3967857142857,70.94594594594423,92.30769230769904,0
257.4167857142857,68.18181818181415,64.51612903225393,0
257.4317857142857,64.99999999999919,54.54545454546395,0
257.44964285714286,66.89189189188909,100.0,0
257.4696428571429,69.71830985914885,88.46153846152922,0
257.48071428571427,60.839160839156726,63.46153846153467,0
257.4917857142857,60.839160839156726,88.46153846152922,0
257.5103571428571,69.40298507462667,100.0,0
257.5203571428572,62.72727272727376,100.0,0
257.5225,52.67857142857351,70.00000000000568,0
257.52607142857147,54.310344827586455,79.99999999999432,0
257.5325,57.25806451613022,100.0,0
257.55607142857144,69.1860465116254,100.0,0
257.5725,61.97916666666716,77.27272727273491,0
257.5910714285714,63.97849462365447,77.27272727273491,0
257.6146428571429,69.18604651162998,74.41860465116986,0
257.6382142857143,69.18604651162795,70.14925373135165,0
257.65250000000003,63.698630136986246,88.05970149254745,0
257.66535714285715,62.00000000000136,73.13432835821479,0
257.69714285714286,75.1412429378546,100.0,0
257.7157142857143,63.82978723404294,70.73170731706979,0
257.7407142857143,66.99029126213566,100.0,0
257.7657142857143,66.99029126213566,100.0,0
257.7842857142857,61.60714285714358,61.53846153846602,0
257.8042857142857,62.28070175438614,68.5714285714216,0
257.8285714285714,64.1666666666671,95.45454545454898,0
257.8278571428571,49.53271028037423,45.45454545453606,0
257.83714285714285,56.43564356435627,63.63636363636599,0
257.8457142857143,55.8823529411768,59.09090909091497,0
257.855,56.43564356435627,57.14285714286488,0
257.86785714285713,58.49056603773616,85.00000000001279,0
257.8721428571429,52.83018867924538,55.00000000000996,0
257.8792857142857,54.90196078431492,33.33333333334597,0
257.87428571428575,45.88235294117671,53.33333333333081,0
257.8778571428571,53.42465753424754,53.33333333333081,0
257.86857142857144,40.29850746268632,13.333333333323228,0
257.8671428571429,48.717948717949845,92.85714285714866,0
257.86571428571426,48.71794871794629,0.0,0
257.8721428571429,55.05617977528212,93.75000000000666,0
257.8707142857143,48.75000000000124,93.33333333334092,0
257.87714285714287,56.52173913043658,93.33333333334092,0
257.87571428571425,48.61111111111243,46.6666666666894,0
257.87500000000006,49.295774647888,46.6666666666894,0
257.87642857142856,51.3513513513501,66.66666666666666,0
257.88428571428574,56.62650602409391,100.0,0
257.88357142857143,49.47368421052676,28.00000000002001,0
257.8778571428571,46.07843137254695,0.0,0
257.87,44.44444444444381,0.0,0
257.86485714285715,46.498054474708105,14.615384615389324,0
257.87128571428576,54.20560747663681,53.84615384617235,0
257.88271428571426,57.017543859647816,100.0,0
257.8927142857143,56.03448275862301,46.87500000001166,0
257.8955714285715,51.88679245283135,62.50000000001555,0
257.89914285714286,52.38095238095316,62.50000000001555,0
257.9027142857143,52.38095238095316,62.50000000001555,0
257.91985714285715,60.9090909090902,100.0,0
257.92485714285715,52.75590551181117,46.87500000001166,0
257.9398571428572,57.44680851063865,100.0,0
257.94342857142857,51.968503937008606,96.87500000000276,0
257.952,55.00000000000095,62.50000000001555,0
257.9748571428572,62.9032258064542,100.0,0
257.99771428571427,62.9032258064542,100.0,0
258.01642857142855,60.72013093289958,88.8888888888959,0
258.0292857142857,57.89473684210552,100.0,0
258.0235714285714,46.15384615384573,52.94117647058627,0
258.0357142857143,58.94736842105326,100.0,0
258.0442857142857,56.66666666666604,100.0,0
258.04785714285714,52.57731958762736,58.8235294117588,0
258.05499999999995,54.90196078431351,88.23529411765493,0
258.0571428571428,51.57894736842301,100.0,0
258.0785714285714,67.04545454545858,100.0,0
258.09,60.81081081081486,100.0,0
258.1114285714286,67.44186046512012,100.0,0
258.14214285714286,77.92207792207945,100.0,0
258.1642857142857,73.84615384615694,100.0,0
258.1928571428572,77.02702702703107,100.0,0
258.2178571428572,72.15189873417967,85.41666666666863,0
258.25,75.28089887640743,100.0,0
258.2842857142857,77.90697674418666,90.38461538461392,0
258.3128571428571,75.64102564102686,90.38461538461392,0
258.34714285714284,77.90697674418666,100.0,0
258.37928571428574,75.28089887640743,80.00000000000682,0
258.41035714285715,74.8571428571446,85.5555555555557,0
258.4328571428572,67.59776536312984,61.428571428570265,0
258.43928571428575,54.89130434782525,18.75000000000111,0
258.45714285714286,61.57407407407485,73.07692307692476,0
258.4542857142857,48.19819819819721,11.538461538451449,0
258.435,39.61538461538496,0.0,0
258.4221428571429,43.52517985611685,20.454545454552797,0
258.4171428571429,47.666666666666806,65.90909090909591,0
258.4,42.81437125748459,11.363636363639005,0
258.3905,46.257737760268895,62.95454545454279,0
258.37978571428573,45.81939799330991,47.72727272726832,0
258.3733571428571,47.57281553397963,61.363636363632544,0
258.3597857142857,44.70457079152715,66.66666666666666,0
258.34264285714283,43.49240780911016,26.66666666667273,0
258.3194285714286,41.25874125874148,13.51351351351642,0
258.3119285714285,47.29241877256266,54.05405405405032,0
258.2947857142857,44.21407907425231,0.0,0
258.2740714285714,42.83596837944594,39.9999999999935,0
258.24478571428574,40.43843283582116,0.0,0
258.2455,50.23320895522369,42.85714285713789,0
258.24264285714287,49.04489016236813,51.02040816326437,0
258.23621428571425,47.79843444226914,83.85744234800794,0
258.23621428571425,50.0,52.41090146750794,0
258.23,47.67005891805045,82.97872340425764,0
258.2285714285714,49.4444444444449,82.97872340425764,0
258.22285714285715,47.70114942528761,86.66666666666583,0
258.2185714285714,48.255813953488165,97.50000000000212,0
258.21,46.62921348314568,45.00000000000426,0
